"Object","Chain Id","Account Address","Address","Name","Symbol","Decimals","Icon Url","Raw Balance","Balance","Currency","Price","Market Value"
"token","25","0xdac17f958d2ee523a2206206994597c13d831ec7","0x0000000000000000000000000000000000000000","Cronos","CRO","18","https://token.api.cx.metamask.io/assets/nativeCurrencyLogos/cronos.svg","741046385000000000000","741.046385","usd","0.100446","74.43514518770999"
"token","1313161554","0xdac17f958d2ee523a2206206994597c13d831ec7","0xc42c30ac6cc15fac9bd938618bcaa1a1fae8501d","Wrapped Near","WNEAR","24","https://assets.coingecko.com/coins/images/18280/thumb/EX4mrWMW_400x400.jpg?1696517773","2000000000000000000000000","2","usd","2.9099999999999997","5.819999999999999"
"token","1313161554","0xdac17f958d2ee523a2206206994597c13d831ec7","0x4988a896b1227218e4a686fde5eabdcabd91571f","Rainbow Bridged USDT  Aurora ","USDTE","6","https://assets.coingecko.com/coins/images/35055/thumb/USDT.png?1707233747","50000000","50","usd","1.003","50.14999999999999"
"token","1313161554","0xdac17f958d2ee523a2206206994597c13d831ec7","0x0000000000000000000000000000000000000000","Ether","ETH","18","https://token.api.cx.metamask.io/assets/nativeCurrencyLogos/ethereum.svg","50000000000000000","0.05","usd","2576.11","128.80550000000002"
"token","42220","0xdac17f958d2ee523a2206206994597c13d831ec7","0x471ece3750da237f93b8e339c536989b8978a438","CELO","CELO","18","https://token.api.cx.metamask.io/assets/nativeCurrencyLogos/celo.svg","34881151146486083886","34.88115114648608","usd","0.404495","14.109251232997888"
"token","42220","0xdac17f958d2ee523a2206206994597c13d831ec7","0x62b8b11039fcfe5ab0c56e502b1c372a3d2a9c7a","GoodDollar","G","18","https://assets.coingecko.com/coins/images/14782/thumb/G__Coin_%281%29.png?1696514451","314399999999999998579","314.4","usd","0.00009203000000000707","0.02893423200000222"
"token","43114","0xdac17f958d2ee523a2206206994597c13d831ec7","0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7","Tether","USDT","6","https://assets.coingecko.com/coins/images/325/thumb/Tether.png?1696501661","3715827618","3715.827618","usd","1","3715.827618"
"token","43114","0xdac17f958d2ee523a2206206994597c13d831ec7","0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e","USDC","USDC","6","https://assets.coingecko.com/coins/images/6319/thumb/usdc.png?1696506694","720384","0.720384","usd","0.999899","0.720311241216"
"token","43114","0xdac17f958d2ee523a2206206994597c13d831ec7","0xc7198437980c041c805a1edcba50c1ce5db95118","Bridged Tether  Avalanche ","USDTE","6","https://assets.coingecko.com/coins/images/24189/thumb/Usdt.e.png?1696523377","1672091479","1672.091479","usd","1.001","1673.7635704789998"
"token","43114","0xdac17f958d2ee523a2206206994597c13d831ec7","0x264c1383ea520f73dd837f915ef3a732e204a493","Multichain Bridged WBNB  Avalanche C Ch","WBNB","18","https://assets.coingecko.com/coins/images/53092/thumb/wrapped_bnb.png?1735264612","117978461455067772","0.11797846145506777","usd","83.92999999999999","9.901932269923837"
"token","43114","0xdac17f958d2ee523a2206206994597c13d831ec7","0x1c20e891bab6b1727d14da358fae2984ed9b59eb","TrueUSD","TUSD","18","https://assets.coingecko.com/coins/images/3449/thumb/tusd.png?1696504140","9000000000000000000","9","usd","0.999087","8.991783"
"token","43114","0xdac17f958d2ee523a2206206994597c13d831ec7","0x0000000000000000000000000000000000000000","Avalanche","AVAX","18","https://token.api.cx.metamask.io/assets/nativeCurrencyLogos/avalanche.svg","109923078003720373478","109.92307800372038","usd","23.68","2602.9784871280985"
"token","1285","0xdac17f958d2ee523a2206206994597c13d831ec7","0x0000000000000000000000000000000000000000","Moonriver","MOVR","18","https://token.api.cx.metamask.io/assets/nativeCurrencyLogos/moonriver.svg","9553552000000000","0.009553552","usd","7.48","0.07146056896"
"token","1101","0xdac17f958d2ee523a2206206994597c13d831ec7","0x1e4a5963abfd975d8c9021ce480b42188849d41d","Polygon Hermez Bridged USDT  Polygon zk","USDT","6","https://assets.coingecko.com/coins/images/35143/thumb/usdt_logo.png?1707467554","12040273","12.040273","usd","0.999643","12.035974622538998"
"token","1101","0xdac17f958d2ee523a2206206994597c13d831ec7","0xa8ce8aee21bc2a48a5ef670afcc9274c7bbbc035","Polygon Hermez Bridged USDC  Polygon zk","USDC","6","https://assets.coingecko.com/coins/images/35263/thumb/USDC_Icon.png?1708009475","38231187","38.231187","usd","1.003","38.345880560999994"
